Experimental_Cycle,Composition_Frequency_Pct,Random_Seed,Composition_Threshold,Maximum_Agent_Count,Initial_Agent_Count,Mean_Composition_Events,Bistable_Basin_Classification,Spawn_Accuracy_Percent,actual_freq_pct,actual_spawns,agent_count_mean,agent_count_std,avg_agent_count,avg_cycle_time_ms,avg_cycles_per_sec,basin_classifications,basin_threshold,composition_mean,cycles,cycles_completed,cycles_per_sec,cycles_per_second,database_condition,decomposition_mean,dist_A,dist_B,diversity,dominant,dominant_fraction,duration,elapsed_seconds,expected_spawns,fft_analysis,fft_peak_count_agents,fft_peak_count_composition,fft_peak_count_decomposition,fft_top_freqs_agents,fft_top_freqs_composition,fft_top_freqs_decomposition,fft_top_powers_agents,fft_top_powers_composition,fft_top_powers_decomposition,final_agent_count,final_agents,final_db_size_mb,final_memory_mb,fraction,initial_db_size_mb,initial_memory_mb,max_composition_events,memory_increase_mb,mult,peak_agents,protocol,runtime,spawn_count,spawn_freq_pct,spawn_interval_cycles,spawning_freq,spread
138,,1024,700,15,,,A,,,,,,,,,,,,,,108.26342200278303,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.710190057754517,,,,,,,,,,,,,,2,,,1.0,,,,,,,CONT_SPAWN,,,,,,
139,,42,700,15,,,B,,0.0,,,,,,,,,,,,1727.6616170575478,,,,7.624868571766073,7.43044361415905,0.03,"[1.847344, 2.142082, 1.598663]",,1.7364511489868164,,,,,,,,,,,,,,0,,,0.2,,,,,,,,,0,0,,,
139,,123,700,15,,,B,,0.0,,,,,,,,,,,,1735.8908391145033,,,,7.625369819061106,7.430942698076536,0.03,"[1.846975, 2.141763, 1.598473]",,1.7282192707061768,,,,,,,,,,,,,,0,,,0.2,,,,,,,,,0,0,,,
139,,456,700,15,,,B,,0.0,,,,,,,,,,,,1678.4748995349112,,,,7.624776093586879,7.430351537335296,0.03,"[1.847412, 2.142141, 1.598698]",,1.787336826324463,,,,,,,,,,,,,,0,,,0.2,,,,,,,,,0,0,,,
139,,42,700,15,,,B,,9.700000000000001,,,,,,,,,,,,266.83380423477945,,,,0.6508528098264613,0.4439594179224039,0.03,"[5.692566, 5.906442, 6.186928]",,11.242953300476074,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,291,10,,,
139,,123,700,15,,,B,,10.933333333333334,,,,,,,,,,,,277.2630501510954,,,,0.9318111416644468,0.7579551685693551,0.03,"[6.264336, 5.385479, 6.008726]",,10.82004976272583,,,,,,,,,,,,,,0,,,0.615,,,,,,,,,328,10,,,
139,,456,700,15,,,B,,10.066666666666666,,,,,,,,,,,,274.57111737348185,,,,0.9877617782613375,0.8026416620740537,0.03,"[5.692566, 5.720366, 5.657987]",,10.926131010055542,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,302,10,,,
139,,42,700,15,,,B,,24.4,,,,,,,,,,,,216.905236226934,,,,0.5857066024674816,0.42591163743786137,0.03,"[6.264336, 5.708022, 6.142789]",,13.83092474937439,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,732,25,,,
139,,123,700,15,,,B,,26.43333333333333,,,,,,,,,,,,216.69757509016142,,,,0.5028858290437305,0.27608023736225656,0.03,"[6.006725, 5.831696, 6.179421]",,13.844178915023804,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,793,25,,,
139,,456,700,15,,,B,,25.4,,,,,,,,,,,,211.17554931536552,,,,0.6624706119496933,0.577364324682432,0.03,"[5.673716, 6.280865, 5.907633]",,14.20619010925293,,,,,,,,,,,,,,2,,,0.536,,,,,,,,,762,25,,,
139,,42,700,15,,,A,,49.0,,,,,,,,,,,,159.78366691946772,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,18.775385856628418,,,,,,,,,,,,,,0,,,0.61,,,,,,,,,1470,50,,,
139,,123,700,15,,,B,,51.26666666666667,,,,,,,,,,,,157.86946917735455,,,,0.9318111416644468,0.7579551685693551,0.03,"[6.264336, 5.385479, 6.008726]",,19.00304102897644,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1538,50,,,
139,,456,700,15,,,B,,50.3,,,,,,,,,,,,159.7598844073351,,,,0.5028858290437305,0.27608023736225656,0.03,"[6.006725, 5.831696, 6.179421]",,18.778180837631226,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1509,50,,,
139,,42,700,15,,,B,,74.7,,,,,,,,,,,,127.13756258219277,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,23.59648823738098,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2241,75,,,
139,,123,700,15,,,B,,76.0,,,,,,,,,,,,127.15791769677293,,,,0.6874507554181607,0.5814905219829468,0.03,"[6.264336, 5.844489, 5.747911]",,23.592710971832275,,,,,,,,,,,,,,3,,,0.782,,,,,,,,,2280,75,,,
139,,456,700,15,,,B,,75.23333333333333,,,,,,,,,,,,128.1821873310963,,,,0.5857066024674816,0.42591163743786137,0.03,"[6.264336, 5.708022, 6.142789]",,23.40418791770935,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2257,75,,,
139,,42,700,15,,,A,,100.0,,,,,,,,,,,,108.28005274376069,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.705934047698975,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,3000,100,,,
139,,123,700,15,,,A,,100.0,,,,,,,,,,,,108.77157188624113,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.58073592185974,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,3000,100,,,
139,,456,700,15,,,A,,100.0,,,,,,,,,,,,108.87624017074212,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.554221153259277,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,3000,100,,,
140,,42,700,15,,,B,,34.9,,,,,,,,,,,,195.07240526577945,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,15.378905057907104,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1047,35,,,
140,,123,700,15,,,B,,35.66666666666667,,,,,,,,,,,,187.06922616265646,,,,0.829765055153566,0.6162078427568088,0.03,"[6.006725, 5.509154, 6.045358]",,16.03684401512146,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1070,35,,,
140,,456,700,15,,,B,,35.5,,,,,,,,,,,,187.75717937115067,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,15.978084087371826,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,1065,35,,,
140,,789,700,15,,,B,,36.3,,,,,,,,,,,,189.16404033042227,,,,0.6624706119496933,0.577364324682432,0.03,"[5.673716, 6.280865, 5.907633]",,15.859251022338867,,,,,,,,,,,,,,2,,,0.895,,,,,,,,,1089,35,,,
140,,1024,700,15,,,B,,35.13333333333333,,,,,,,,,,,,198.19870564928385,,,,0.8057074494343472,0.8045517910718996,0.03,"[6.264336, 6.235222, 5.478323]",,15.136324882507324,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1054,35,,,
140,,42,700,15,,,B,,39.166666666666664,,,,,,,,,,,,161.18218344782028,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,18.612478971481323,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,1175,40,,,
140,,123,700,15,,,B,,40.96666666666667,,,,,,,,,,,,164.70595226708798,,,,0.6624706119496933,0.577364324682432,0.03,"[5.673716, 6.280865, 5.907633]",,18.214277982711792,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1229,40,,,
140,,456,700,15,,,B,,40.266666666666666,,,,,,,,,,,,178.4713888846141,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,16.809417009353638,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,1208,40,,,
140,,789,700,15,,,B,,41.233333333333334,,,,,,,,,,,,177.5862560740591,,,,0.9989105867894279,0.7892796779728964,0.03,"[6.006725, 5.347883, 5.978327]",,16.89319920539856,,,,,,,,,,,,,,5,,,0.995,,,,,,,,,1237,40,,,
140,,1024,700,15,,,B,,40.833333333333336,,,,,,,,,,,,178.2588500655502,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,16.829458951950073,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,1225,40,,,
140,,42,700,15,,,B,,43.93333333333334,,,,,,,,,,,,176.3712582781921,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,17.00957417488098,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1318,45,,,
140,,123,700,15,,,B,,46.233333333333334,,,,,,,,,,,,170.38571096409726,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,17.607110261917114,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1387,45,,,
140,,456,700,15,,,B,,45.0,,,,,,,,,,,,173.5301016358695,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,17.288066864013672,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1350,45,,,
140,,789,700,15,,,B,,46.233333333333334,,,,,,,,,,,,171.18479508140183,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,17.52492094039917,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1387,45,,,
140,,1024,700,15,,,B,,45.96666666666667,,,,,,,,,,,,168.13760371893102,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,17.842528581619263,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,1379,45,,,
140,,42,700,15,,,A,,49.0,,,,,,,,,,,,163.43296466860602,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,18.356149911880493,,,,,,,,,,,,,,0,,,0.61,,,,,,,,,1470,50,,,
140,,123,700,15,,,B,,51.26666666666667,,,,,,,,,,,,160.30701090282577,,,,0.9318111416644468,0.7579551685693551,0.03,"[6.264336, 5.385479, 6.008726]",,18.714091062545776,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1538,50,,,
140,,456,700,15,,,B,,50.3,,,,,,,,,,,,160.48378873461735,,,,0.5028858290437305,0.27608023736225656,0.03,"[6.006725, 5.831696, 6.179421]",,18.693476915359497,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1509,50,,,
140,,789,700,15,,,B,,51.300000000000004,,,,,,,,,,,,161.1516113256705,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,18.616009950637817,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1539,50,,,
140,,1024,700,15,,,B,,51.03333333333333,,,,,,,,,,,,163.76008166847743,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,18.319482803344727,,,,,,,,,,,,,,5,,,0.582,,,,,,,,,1531,50,,,
140,,42,700,15,,,B,,54.36666666666666,,,,,,,,,,,,157.78080219917103,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,19.01372003555298,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,1631,55,,,
140,,123,700,15,,,B,,56.36666666666667,,,,,,,,,,,,152.73431228421788,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,19.6419517993927,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,1691,55,,,
140,,456,700,15,,,B,,55.60000000000001,,,,,,,,,,,,156.52485570641022,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,19.166285037994385,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,1668,55,,,
140,,789,700,15,,,B,,56.06666666666666,,,,,,,,,,,,152.70597844992045,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,19.645596265792847,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,1682,55,,,
140,,1024,700,15,,,A,,55.766666666666666,,,,,,,,,,,,155.4481152800315,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,19.299043893814087,,,,,,,,,,,,,,1,,,0.81,,,,,,,,,1673,55,,,
140,,42,700,15,,,B,,59.36666666666667,,,,,,,,,,,,148.6755928573775,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,20.178160667419434,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1781,60,,,
140,,123,700,15,,,B,,61.16666666666667,,,,,,,,,,,,147.71008037900444,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,20.31005597114563,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,1835,60,,,
140,,456,700,15,,,B,,60.13333333333334,,,,,,,,,,,,148.7361007369953,,,,0.8057074494343472,0.8045517910718996,0.03,"[6.264336, 6.235222, 5.478323]",,20.169951915740967,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,1804,60,,,
140,,789,700,15,,,B,,60.83333333333333,,,,,,,,,,,,147.91618690257246,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,20.281755924224854,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1825,60,,,
140,,1024,700,15,,,B,,60.6,,,,,,,,,,,,146.6345663335985,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,20.459023237228394,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1818,60,,,
140,,42,700,15,,,B,,64.36666666666667,,,,,,,,,,,,139.83735500510767,,,,0.6624706119496933,0.577364324682432,0.03,"[5.673716, 6.280865, 5.907633]",,21.453495025634766,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,1931,65,,,
140,,123,700,15,,,B,,66.26666666666667,,,,,,,,,,,,138.31973055220385,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,21.68887972831726,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,1988,65,,,
140,,456,700,15,,,B,,65.0,,,,,,,,,,,,137.18379530024197,,,,0.43221867116541873,0.3778035528220987,0.03,"[6.006725, 6.222429, 5.909833]",,21.8684720993042,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,1950,65,,,
140,,789,700,15,,,B,,65.83333333333333,,,,,,,,,,,,136.8837250726798,,,,0.43221867116541873,0.3778035528220987,0.03,"[6.006725, 6.222429, 5.909833]",,21.91641116142273,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,1975,65,,,
140,,1024,700,15,,,B,,65.10000000000001,,,,,,,,,,,,136.4603975015177,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,21.984400272369385,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,1953,65,,,
141,,42,700,15,,,A,,69.66666666666667,,,,,,,,,,,,132.82083533626823,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,22.586817741394043,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2090,70,,,
141,,123,700,15,,,B,,71.6,,,,,,,,,,,,128.94372736692813,,,,0.7583936429763896,0.5894463708989983,0.03,"[6.264336, 5.54675, 6.075758]",,23.265963077545166,,,,,,,,,,,,,,4,,,0.834,,,,,,,,,2148,70,,,
141,,456,700,15,,,B,,70.5,,,,,,,,,,,,130.50768612465208,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,22.987151861190796,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2115,70,,,
141,,789,700,15,,,A,,70.76666666666667,,,,,,,,,,,,130.00389342842098,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,23.076231956481934,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2123,70,,,
141,,1024,700,15,,,B,,69.96666666666667,,,,,,,,,,,,130.71907347983162,,,,0.43221867116541873,0.3778035528220987,0.03,"[6.006725, 6.222429, 5.909833]",,22.949979066848755,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,2099,70,,,
141,,42,700,15,,,B,,74.7,,,,,,,,,,,,125.5570654616989,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,23.89351797103882,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2241,75,,,
141,,123,700,15,,,B,,76.0,,,,,,,,,,,,125.89218191176325,,,,0.6874507554181607,0.5814905219829468,0.03,"[6.264336, 5.844489, 5.747911]",,23.829915046691895,,,,,,,,,,,,,,3,,,0.782,,,,,,,,,2280,75,,,
141,,456,700,15,,,B,,75.23333333333333,,,,,,,,,,,,126.59560448093421,,,,0.5857066024674816,0.42591163743786137,0.03,"[6.264336, 5.708022, 6.142789]",,23.697505235671997,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2257,75,,,
141,,789,700,15,,,B,,75.36666666666667,,,,,,,,,,,,124.80434280492477,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,24.037625074386597,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2261,75,,,
141,,1024,700,15,,,B,,75.2,,,,,,,,,,,,125.47563130624037,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,23.909024953842163,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,2256,75,,,
141,,42,700,15,,,B,,79.73333333333333,,,,,,,,,,,,120.73487030995169,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,24.84783387184143,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2392,80,,,
141,,123,700,15,,,A,,81.10000000000001,,,,,,,,,,,,119.80825441704026,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,25.040010929107666,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,2433,80,,,
141,,456,700,15,,,B,,80.30000000000001,,,,,,,,,,,,120.32337043503586,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,24.932812213897705,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,2409,80,,,
141,,789,700,15,,,A,,80.2,,,,,,,,,,,,121.09853296325024,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,24.7732150554657,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2406,80,,,
141,,1024,700,15,,,B,,79.2,,,,,,,,,,,,121.79839339409989,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,24.630866765975952,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2376,80,,,
141,,42,700,15,,,B,,85.23333333333333,,,,,,,,,,,,116.58547721902175,,,,0.44729665627411114,0.4135447562537824,0.03,"[6.264336, 6.098755, 5.873202]",,25.732192993164062,,,,,,,,,,,,,,0,,,0.799,,,,,,,,,2557,85,,,
141,,123,700,15,,,B,,85.53333333333333,,,,,,,,,,,,116.53984222026929,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,25.742269277572632,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2566,85,,,
141,,456,700,15,,,B,,85.16666666666667,,,,,,,,,,,,117.43813364291746,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,25.54536509513855,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2555,85,,,
141,,789,700,15,,,A,,85.53333333333333,,,,,,,,,,,,116.32356644576991,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,25.790130853652954,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,2566,85,,,
141,,1024,700,15,,,B,,83.93333333333334,,,,,,,,,,,,118.88846379459558,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,25.23373508453369,,,,,,,,,,,,,,6,,,1.0,,,,,,,,,2518,85,,,
141,,42,700,15,,,A,,89.7,,,,,,,,,,,,112.24497696870039,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,26.727253913879395,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,2691,90,,,
141,,123,700,15,,,B,,90.26666666666667,,,,,,,,,,,,113.87815122745948,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,26.343947172164917,,,,,,,,,,,,,,6,,,1.0,,,,,,,,,2708,90,,,
141,,456,700,15,,,B,,89.76666666666667,,,,,,,,,,,,113.90109750897382,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,26.338639974594116,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2693,90,,,
141,,789,700,15,,,A,,90.36666666666666,,,,,,,,,,,,114.8337442070178,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,26.124725103378296,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2711,90,,,
141,,1024,700,15,,,B,,88.93333333333334,,,,,,,,,,,,114.92272262793635,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,26.104498147964478,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2668,90,,,
141,,42,700,15,,,A,,94.46666666666667,,,,,,,,,,,,110.36705340694066,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.18202495574951,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,2834,95,,,
141,,123,700,15,,,B,,95.0,,,,,,,,,,,,111.26816807321562,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,26.961889028549194,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,2850,95,,,
141,,456,700,15,,,B,,94.73333333333333,,,,,,,,,,,,111.2881255924688,,,,0.5857066024674816,0.42591163743786137,0.03,"[6.264336, 5.708022, 6.142789]",,26.957053899765015,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2842,95,,,
141,,789,700,15,,,A,,95.66666666666667,,,,,,,,,,,,110.43387766800214,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.165576934814453,,,,,,,,,,,,,,3,,,1.0,,,,,,,,,2870,95,,,
141,,1024,700,15,,,B,,94.76666666666667,,,,,,,,,,,,110.80986452992028,,,,0.43221867116541873,0.3778035528220987,0.03,"[6.006725, 6.222429, 5.909833]",,27.073401927947998,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2843,95,,,
142,,42,700,15,,,A,,95.3,,,,,,,,,,,,110.11087515480759,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.245265245437622,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2859,96,,,
142,,123,700,15,,,A,,95.93333333333334,,,,,,,,,,,,108.21146930746352,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.723493814468384,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2878,96,,,
142,,456,700,15,,,B,,95.63333333333334,,,,,,,,,,,,109.67251590842216,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,27.354164123535156,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2869,96,,,
142,,789,700,15,,,B,,96.39999999999999,,,,,,,,,,,,104.7313289277561,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,28.644723892211914,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2892,96,,,
142,,1024,700,15,,,A,,95.8,,,,,,,,,,,,98.37645425856142,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,30.495101928710938,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,2874,96,,,
142,,42,700,15,,,A,,96.66666666666667,,,,,,,,,,,,109.85686265726096,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.30826210975647,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2900,97,,,
142,,123,700,15,,,B,,96.8,,,,,,,,,,,,109.46786085341368,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,27.405303955078125,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2904,97,,,
142,,456,700,15,,,A,,96.66666666666667,,,,,,,,,,,,108.43434948798128,,,,0.34475567282062264,0.3947954530044644,0.03,"[6.264336, 6.260026, 5.940233]",,27.666509866714478,,,,,,,,,,,,,,0,,,1.0,,,,,,,,,2900,97,,,
142,,789,700,15,,,B,,97.2,,,,,,,,,,,,109.44366343024394,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,27.411363124847412,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2916,97,,,
142,,1024,700,15,,,B,,96.73333333333333,,,,,,,,,,,,109.32125992351716,,,,0.355795383963873,0.12640762607928308,0.03,"[6.006725, 5.992968, 6.246452]",,27.442054748535156,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2902,97,,,
142,,42,700,15,,,B,,97.63333333333334,,,,,,,,,,,,109.39340424535271,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,27.423956871032715,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2929,98,,,
142,,123,700,15,,,B,,97.89999999999999,,,,,,,,,,,,108.99856540668682,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,27.523298025131226,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2937,98,,,
142,,456,700,15,,,B,,97.7,,,,,,,,,,,,110.87096781242535,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,27.058481216430664,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2931,98,,,
142,,789,700,15,,,B,,98.03333333333333,,,,,,,,,,,,109.2619501198473,,,,0.5857066024674816,0.42591163743786137,0.03,"[6.264336, 5.708022, 6.142789]",,27.456950902938843,,,,,,,,,,,,,,5,,,1.0,,,,,,,,,2941,98,,,
142,,1024,700,15,,,B,,97.93333333333332,,,,,,,,,,,,108.37960759210361,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,27.68048405647278,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2938,98,,,
142,,42,700,15,,,B,,98.7,,,,,,,,,,,,108.50711754065048,,,,0.2486899348405559,0.1797755937551035,0.03,"[6.264336, 6.030564, 6.276852]",,27.647955894470215,,,,,,,,,,,,,,2,,,1.0,,,,,,,,,2961,99,,,
142,,123,700,15,,,B,,99.1,,,,,,,,,,,,108.09727069878979,,,,0.43221867116541873,0.3778035528220987,0.03,"[6.006725, 6.222429, 5.909833]",,27.752782106399536,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2973,99,,,
142,,456,700,15,,,B,,98.9,,,,,,,,,,,,108.40735549266512,,,,0.44729665627411114,0.4135447562537824,0.03,"[6.264336, 6.098755, 5.873202]",,27.673398971557617,,,,,,,,,,,,,,4,,,1.0,,,,,,,,,2967,99,,,
142,,789,700,15,,,B,,99.13333333333333,,,,,,,,,,,,108.5120657326762,,,,0.41466591913129314,0.2763302297035199,0.03,"[6.264336, 5.869293, 6.209821]",,27.646695137023926,,,,,,,,,,,,,,1,,,1.0,,,,,,,,,2974,99,,,
